               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************

     TITLE                    ISTP WIND spin phase CDF
     PROJECT                  ISTP>International Solar-Terrestrial Physics
     DISCIPLINE               Space Physics
     SOURCE_NAME              WIND>Wind Interplanetary Plasma Laboratory
     DATA_VERSION             1
     DATA_TYPE                K0>Key Parameter
     DESCRIPTOR               SPHA>Spin Phase
     START_DATE               1995-10-10T00:03:10.190Z
     END_DATE                 1995-10-10T23:59:30.190Z
     ADID_REF                 NSSD0137
     LOGICAL_FILE_ID          WI_K0_SPHA_19951010_V01
     TEXT                     To be supplied
     MODS                     12/17/92 - Original Implementation, CCR 87
                              6/14/94 - CCR ISTP 1852, updated CDHF skeleton to CDF standards - JT
                              11/9/94 - Correct errors made in ccr 1852.  CCR 1884
     LOGICAL_SOURCE           WI_K0_SPHA
     LOGICAL_SOURCE_DESCR     Wind Spin Phase
     INSTRUMENT_TYPE          Ephemeris
     NSSDC_ID                 xxno-00354
     ALT_LOGICAL_SOURCE       Wind_Spin-Phase_Key-Parameters-K0_92sec_cdf
     MISSION_GROUP            Wind
                              !___Interplanetary Data near 1 AU

               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************

 1. Spin phase EPOCH time
 2. Spin phase angle
 3. Average spin rate
 4. Std dev of spin rate

EPOCH                        SP_ANGLE    AVG_SPN_RT    STDV_SPN_R
dd-mm-yyyy hh:mm:ss.ms            rad       rad/sec       rad/sec
03-04-1996 03:43:36.550       2.01321       1.98833   0.00000E+00
03-04-1996 03:44:22.550       5.51577       1.98833   0.00000E+00
03-04-1996 03:45:08.550       2.73563       1.98833   0.00000E+00
03-04-1996 03:45:54.550       6.23834       1.98833   0.00000E+00
03-04-1996 03:46:40.550       3.45804       1.98833   0.00000E+00
03-04-1996 03:47:26.550       0.67805       1.98833   0.00000E+00
03-04-1996 03:48:12.550       4.18061       1.98833   0.00000E+00
03-04-1996 03:48:58.550       1.40031       1.98833   0.00000E+00
03-04-1996 03:49:44.550       4.90290       1.98833   0.00000E+00
03-04-1996 03:50:30.550       2.12291       1.98833   0.00000E+00
03-04-1996 03:51:16.550       5.62554       1.98833   0.00000E+00
03-04-1996 03:52:02.550       2.84533       1.98833   0.00000E+00
03-04-1996 03:52:48.550       0.06518       1.98833   0.00000E+00
03-04-1996 03:53:34.550       3.56790       1.98833   0.00000E+00
03-04-1996 03:54:20.550       0.78760       1.98833   0.00000E+00
03-04-1996 03:55:06.550       4.29031       1.98833   0.00000E+00
03-04-1996 03:55:52.550       1.51017       1.98833   0.00000E+00
03-04-1996 03:56:38.550       5.01288       1.98833   0.00000E+00
03-04-1996 03:57:24.550       2.23258       1.98833   0.00000E+00
03-04-1996 03:58:10.550       5.73533       1.98833   0.00000E+00
03-04-1996 03:58:56.550       2.95518       1.98833   0.00000E+00
03-04-1996 03:59:42.550       0.17488       1.98833   0.00000E+00
03-04-1996 04:00:28.550       3.67760       1.98833   0.00000E+00
03-04-1996 04:01:14.550       0.89745       1.98833   0.00000E+00
03-04-1996 04:02:00.550       4.40007       1.98833   0.00000E+00
03-04-1996 04:02:46.550       1.61986       1.98833   0.00000E+00
03-04-1996 04:03:32.550       5.12258       1.98833   0.00000E+00
03-04-1996 04:04:18.550       2.34244       1.98833   0.00000E+00
03-04-1996 04:05:04.550       5.84503       1.98833   0.00000E+00
03-04-1996 04:05:50.550       3.06488       1.98833   0.00000E+00
03-04-1996 04:06:36.550       0.28470       1.98833   0.00000E+00
03-04-1996 04:07:22.550       3.78745       1.98833   0.00000E+00
03-04-1996 04:08:08.550       1.00727       1.98833   0.00000E+00
03-04-1996 04:08:54.550       4.50987       1.98833   0.00000E+00
03-04-1996 04:09:40.550       1.72972       1.98833   0.00000E+00
03-04-1996 04:10:26.550       5.23244       1.98833   0.00000E+00
03-04-1996 04:11:12.550       2.45214       1.98833   0.00000E+00
03-04-1996 04:11:58.550       5.95488       1.98833   0.00000E+00
03-04-1996 04:12:44.550       3.17471       1.98833   0.00000E+00
03-04-1996 04:13:30.550       0.39456       1.98833   0.00000E+00
03-04-1996 04:14:16.550       3.89728       1.98833   0.00000E+00
03-04-1996 04:15:02.550       1.11697       1.98833   0.00000E+00
03-04-1996 04:15:48.550       4.61972       1.98833   0.00000E+00
03-04-1996 04:16:34.550       1.83954       1.98833   0.00000E+00
03-04-1996 04:17:20.550       5.34229       1.98833   0.00000E+00
03-04-1996 04:18:06.550       2.56199       1.98833   0.00000E+00
03-04-1996 04:18:52.550       6.06471       1.98833   0.00000E+00
03-04-1996 04:19:38.550       3.28456       1.98833   0.00000E+00
03-04-1996 04:20:24.550       0.50438       1.98833   0.00000E+00
03-04-1996 04:21:10.550       4.00698       1.98833   0.00000E+00
03-04-1996 04:21:56.550       1.22683       1.98833   0.00000E+00
03-04-1996 04:22:42.550       4.72955       1.98833   0.00000E+00
03-04-1996 04:23:28.550       1.94940       1.98833   0.00000E+00
03-04-1996 04:24:14.550       5.45202       1.98833   0.00000E+00
03-04-1996 04:25:00.550       2.67181       1.98833   0.00000E+00
03-04-1996 04:25:46.550       6.17456       1.98833   0.00000E+00
03-04-1996 04:26:32.550       3.39438       1.98833   0.00000E+00
03-04-1996 04:27:18.550       0.61424       1.98833   0.00000E+00
03-04-1996 04:28:04.550       4.11695       1.98833   0.00000E+00
03-04-1996 04:28:50.550       1.33665       1.98833   0.00000E+00
03-04-1996 04:29:36.550       4.83940       1.98833   0.00000E+00
03-04-1996 04:30:22.550       2.05922       1.98833   0.00000E+00
03-04-1996 04:31:08.550       5.56197       1.98833   0.00000E+00
03-04-1996 04:31:54.550       2.78167       1.98833   0.00000E+00
03-04-1996 04:32:40.550       0.00149       1.98833   0.00000E+00
03-04-1996 04:33:26.550       3.50424       1.98833   0.00000E+00
03-04-1996 04:34:12.550       0.72409       1.98833   0.00000E+00
03-04-1996 04:34:58.550       4.22681       1.98833   0.00000E+00
03-04-1996 04:35:44.550       1.44666       1.98833   0.00000E+00
03-04-1996 04:36:30.550       4.94922       1.98833   0.00000E+00
03-04-1996 04:37:16.550       2.16908       1.98833   0.00000E+00
03-04-1996 04:38:02.550       5.67179       1.98833   0.00000E+00
03-04-1996 04:38:48.550       2.89165       1.98833   0.00000E+00
03-04-1996 04:39:34.550       0.11150       1.98833   0.00000E+00
03-04-1996 04:40:20.550       3.61406       1.98833   0.00000E+00
03-04-1996 04:41:06.550       0.83392       1.98833   0.00000E+00
03-04-1996 04:41:52.550       4.33465       1.98833   0.00000E+00
03-04-1996 04:42:38.550       1.55450       1.98833   0.00000E+00
03-04-1996 04:43:24.550       5.05722       1.98833   0.00000E+00
03-04-1996 04:44:10.550       2.27707       1.98833   0.00000E+00
03-04-1996 04:44:56.550       5.77966       1.98833   0.00000E+00
03-04-1996 04:45:42.550       2.99952       1.98833   0.00000E+00
03-04-1996 04:46:28.550       0.21934       1.98833   0.00000E+00
03-04-1996 04:47:14.550       3.72209       1.98833   0.00000E+00
03-04-1996 04:48:00.550       0.94191       1.98833   0.00000E+00
03-04-1996 04:48:46.550       4.44466       1.98833   0.00000E+00
03-04-1996 04:49:32.550       1.66451       1.98833   0.00000E+00
03-04-1996 04:50:18.550       5.16707       1.98833   0.00000E+00
03-04-1996 04:51:04.550       2.38692       1.98833   0.00000E+00
03-04-1996 04:51:50.550       5.88964       1.98833   0.00000E+00
03-04-1996 04:52:36.550       3.10949       1.98833   0.00000E+00
03-04-1996 04:53:22.550       0.32935       1.98833   0.00000E+00
03-04-1996 04:54:08.550       3.83197       1.98833   0.00000E+00
03-04-1996 04:54:54.550       1.05176       1.98833   0.00000E+00
03-04-1996 04:55:40.550       4.55451       1.98833   0.00000E+00
03-04-1996 04:56:26.550       1.77433       1.98833   0.00000E+00
03-04-1996 04:57:12.550       5.27708       1.98833   0.00000E+00
03-04-1996 04:57:58.550       2.49690       1.98833   0.00000E+00
03-04-1996 04:58:44.550       5.99953       1.98833   0.00000E+00
03-04-1996 04:59:30.550       3.21947       1.98833   0.00000E+00
03-04-1996 05:00:16.550       0.43917       1.98833   0.00000E+00
03-04-1996 05:01:02.550       3.94192       1.98833   0.00000E+00
03-04-1996 05:01:48.550       1.16174       1.98833   0.00000E+00
03-04-1996 05:02:34.550       4.66449       1.98833   0.00000E+00
03-04-1996 05:03:20.550       1.88434       1.98833   0.00000E+00
03-04-1996 05:04:06.550       5.38706       1.98833   0.00000E+00
03-04-1996 05:04:52.550       2.60691       1.98833   0.00000E+00
03-04-1996 05:05:38.550       6.10948       1.98833   0.00000E+00
03-04-1996 05:06:24.550       3.32933       1.98833   0.00000E+00
03-04-1996 05:07:10.550       0.54918       1.98833   0.00000E+00
03-04-1996 05:07:56.550       4.05190       1.98833   0.00000E+00
03-04-1996 05:08:42.550       1.27175       1.98833   0.00000E+00
03-04-1996 05:09:28.550       4.77447       1.98833   0.00000E+00
03-04-1996 05:10:14.550       1.99432       1.98833   0.00000E+00
03-04-1996 05:11:00.550       5.49692       1.98833   0.00000E+00
03-04-1996 05:11:46.550       2.71680       1.98833   0.00000E+00
03-04-1996 05:12:32.550       6.21949       1.98833   0.00000E+00
03-04-1996 05:13:18.550       3.43931       1.98833   0.00000E+00
03-04-1996 05:14:04.550       0.65916       1.98833   0.00000E+00
03-04-1996 05:14:50.550       4.16191       1.98833   0.00000E+00
03-04-1996 05:15:36.550       1.38173       1.98833   0.00000E+00
03-04-1996 05:16:22.550       4.88448       1.98833   0.00000E+00
03-04-1996 05:17:08.550       2.10430       1.98833   0.00000E+00
03-04-1996 05:17:54.550       5.60705       1.98833   0.00000E+00
03-04-1996 05:18:40.550       2.82678       1.98833   0.00000E+00
03-04-1996 05:19:26.550       0.04663       1.98833   0.00000E+00
03-04-1996 05:20:12.550       3.54932       1.98833   0.00000E+00
03-04-1996 05:20:58.550       0.76914       1.98833   0.00000E+00
03-04-1996 05:21:44.550       4.27189       1.98833   0.00000E+00
03-04-1996 05:22:30.550       1.49174       1.98833   0.00000E+00
03-04-1996 05:23:16.550       4.99446       1.98833   0.00000E+00
03-04-1996 05:24:02.550       2.21431       1.98833   0.00000E+00
03-04-1996 05:24:48.550       5.71703       1.98833   0.00000E+00
03-04-1996 05:25:34.550       2.93685       1.98833   0.00000E+00
03-04-1996 05:26:20.550       0.15661       1.98833   0.00000E+00
03-04-1996 05:27:06.550       3.65930       1.98833   0.00000E+00
03-04-1996 05:27:52.550       0.87918       1.98833   0.00000E+00
03-04-1996 05:28:38.550       4.38187       1.98833   0.00000E+00
03-04-1996 05:29:24.550       1.60172       1.98833   0.00000E+00
03-04-1996 05:30:10.550       5.10444       1.98833   0.00000E+00
03-04-1996 05:30:56.550       2.32429       1.98833   0.00000E+00
03-04-1996 05:31:42.550       5.82701       1.98833   0.00000E+00
03-04-1996 05:32:28.550       3.04686       1.98833   0.00000E+00
03-04-1996 05:33:14.550       0.26671       1.98833   0.00000E+00
03-04-1996 05:34:00.550       3.76943       1.98833   0.00000E+00
03-04-1996 05:34:46.550       0.98929       1.98833   0.00000E+00
03-04-1996 05:35:32.550       4.49200       1.98833   0.00000E+00
03-04-1996 05:36:18.550       1.71176       1.98833   0.00000E+00
03-04-1996 05:37:04.550       5.21445       1.98833   0.00000E+00
03-04-1996 05:37:50.550       2.43427       1.98833   0.00000E+00
03-04-1996 05:38:36.550       5.93702       1.98833   0.00000E+00
03-04-1996 05:39:22.550       3.15687       1.98833   0.00000E+00
03-04-1996 05:40:08.550       0.37670       1.98833   0.00000E+00
03-04-1996 05:40:54.550       3.87944       1.98833   0.00000E+00
03-04-1996 05:41:40.550       1.09927       1.98833   0.00000E+00
03-04-1996 05:42:26.550       4.60201       1.98833   0.00000E+00
03-04-1996 05:43:12.550       1.82184       1.98833   0.00000E+00
03-04-1996 05:43:58.550       5.32458       1.98833   0.00000E+00
03-04-1996 05:44:44.550       2.54444       1.98833   0.00000E+00
03-04-1996 05:45:30.550       6.04715       1.98833   0.00000E+00
03-04-1996 05:46:16.550       3.26701       1.98833   0.00000E+00
03-04-1996 05:47:02.550       0.48683       1.98833   0.00000E+00
03-04-1996 05:47:48.550       3.98958       1.98833   0.00000E+00
03-04-1996 05:48:34.550       1.20940       1.98833   0.00000E+00
03-04-1996 05:49:20.550       4.71215       1.98833   0.00000E+00
03-04-1996 05:50:06.550       1.93197       1.98833   0.00000E+00
03-04-1996 05:50:52.550       5.43472       1.98833   0.00000E+00
03-04-1996 05:51:38.550       2.65454       1.98833   0.00000E+00
03-04-1996 05:52:24.550       6.15729       1.98833   0.00000E+00
03-04-1996 05:53:10.550       3.37711       1.98833   0.00000E+00
03-04-1996 05:53:56.550       0.59696       1.98833   0.00000E+00
03-04-1996 05:54:42.550       4.09968       1.98833   0.00000E+00
03-04-1996 05:55:28.550       1.31953       1.98833   0.00000E+00
03-04-1996 05:56:14.550       4.82228       1.98833   0.00000E+00
03-04-1996 05:57:00.550       2.04210       1.98833   0.00000E+00
03-04-1996 05:57:46.550       5.54485       1.98833   0.00000E+00
03-04-1996 05:58:32.550       2.76471       1.98833   0.00000E+00
03-04-1996 05:59:18.550       6.26771       1.98833   0.00000E+00
03-04-1996 06:00:04.550       3.48725       1.98833   0.00000E+00
03-04-1996 06:00:50.550       0.70710       1.98833   0.00000E+00
03-04-1996 06:01:36.550       4.20982       1.98833   0.00000E+00
03-04-1996 06:02:22.550       1.42967       1.98833   0.00000E+00
03-04-1996 06:03:08.550       4.93239       1.98833   0.00000E+00
03-04-1996 06:03:54.550       2.15224       1.98833   0.00000E+00
03-04-1996 06:04:40.550       5.65489       1.98833   0.00000E+00
03-04-1996 06:05:26.550       2.87481       1.98833   0.00000E+00
03-04-1996 06:06:12.550       0.09466       1.98833   0.00000E+00
03-04-1996 06:06:58.550       3.59741       1.98833   0.00000E+00
03-04-1996 06:07:44.550       0.81723       1.98833   0.00000E+00
03-04-1996 06:08:30.550       4.31995       1.98833   0.00000E+00
03-04-1996 06:09:16.550       1.53980       1.98833   0.00000E+00
03-04-1996 06:10:02.550       5.04255       1.98833   0.00000E+00
03-04-1996 06:10:48.550       2.26237       1.98833   0.00000E+00
03-04-1996 06:11:34.550       5.76512       1.98833   0.00000E+00
03-04-1996 06:12:20.550       2.98494       1.98833   0.00000E+00
03-04-1996 06:13:06.550       0.20480       1.98833   0.00000E+00
03-04-1996 06:13:52.550       3.70751       1.98833   0.00000E+00
03-04-1996 06:14:38.550       0.92737       1.98833   0.00000E+00
03-04-1996 06:15:24.550       4.43009       1.98833   0.00000E+00
03-04-1996 06:16:10.550       1.64994       1.98833   0.00000E+00
03-04-1996 06:16:56.550       5.15266       1.98833   0.00000E+00
03-04-1996 06:17:42.550       2.37251       1.98833   0.00000E+00
03-04-1996 06:18:28.550       5.87526       1.98833   0.00000E+00
03-04-1996 06:19:14.550       3.09508       1.98833   0.00000E+00
03-04-1996 06:20:00.550       0.31493       1.98833   0.00000E+00
03-04-1996 06:20:46.550       3.81765       1.98833   0.00000E+00
03-04-1996 06:21:32.550       1.03750       1.98833   0.00000E+00
03-04-1996 06:22:18.550       4.54022       1.98833   0.00000E+00
03-04-1996 06:23:04.550       1.76007       1.98833   0.00000E+00
03-04-1996 06:23:50.550       5.26279       1.98833   0.00000E+00
03-04-1996 06:24:36.550       2.48264       1.98833   0.00000E+00
03-04-1996 06:25:22.550       5.98536       1.98833   0.00000E+00
03-04-1996 06:26:08.550       3.20521       1.98833   0.00000E+00
03-04-1996 06:26:54.550       0.42519       1.98833   0.00000E+00
03-04-1996 06:27:40.550       3.92785       1.98833   0.00000E+00
03-04-1996 06:28:26.550       1.14776       1.98833   0.00000E+00
03-04-1996 06:29:12.550       4.65042       1.98833   0.00000E+00
03-04-1996 06:29:58.550       1.87036       1.98833   0.00000E+00
03-04-1996 06:30:44.550       5.37308       1.98833   0.00000E+00
03-04-1996 06:31:30.550       2.59293       1.98833   0.00000E+00
03-04-1996 06:32:16.550       6.09565       1.98833   0.00000E+00
03-04-1996 06:33:02.550       3.31550       1.98833   0.00000E+00
03-04-1996 06:33:48.550       0.53533       1.98833   0.00000E+00
03-04-1996 06:34:34.550       4.03807       1.98833   0.00000E+00
03-04-1996 06:35:20.550       1.25790       1.98833   0.00000E+00
03-04-1996 06:36:06.550       4.76064       1.98833   0.00000E+00
03-04-1996 06:36:52.550       1.98047       1.98833   0.00000E+00
03-04-1996 06:37:38.550       5.48321       1.98833   0.00000E+00
03-04-1996 06:38:24.550       2.70310       1.98833   0.00000E+00
03-04-1996 06:39:10.550       6.20579       1.98833   0.00000E+00
03-04-1996 06:39:56.550       3.42576       1.98833   0.00000E+00
03-04-1996 06:40:42.550       0.64562       1.98833   0.00000E+00
03-04-1996 06:41:28.550       4.14833       1.98833   0.00000E+00
03-04-1996 06:42:14.550       1.36819       1.98833   0.00000E+00
03-04-1996 06:43:00.550       4.87090       1.98833   0.00000E+00
03-04-1996 06:43:46.550       2.09076       1.98833   0.00000E+00
03-04-1996 06:44:32.550       5.59350       1.98833   0.00000E+00
03-04-1996 06:45:18.550       2.81333       1.98833   0.00000E+00
03-04-1996 06:46:04.550       0.03318       1.98833   0.00000E+00
03-04-1996 06:46:50.550       3.53590       1.98833   0.00000E+00
03-04-1996 06:47:36.550       0.75575       1.98833   0.00000E+00
03-04-1996 06:48:22.550       4.25853       1.98833   0.00000E+00
03-04-1996 06:49:08.550       1.47848       1.98833   0.00000E+00
03-04-1996 06:49:54.550       4.98135       1.98833   0.00000E+00
03-04-1996 06:50:40.550       2.20105       1.98833   0.00000E+00
03-04-1996 06:51:26.550       5.70364       1.98833   0.00000E+00
03-04-1996 06:52:12.550       2.92362       1.98833   0.00000E+00
03-04-1996 06:52:58.550       0.14347       1.98833   0.00000E+00
03-04-1996 06:53:44.550       3.64619       1.98833   0.00000E+00
03-04-1996 06:54:30.550       0.86604       1.98833   0.00000E+00
03-04-1996 06:55:16.550       4.36876       1.98833   0.00000E+00
03-04-1996 06:56:02.550       1.58861       1.98833   0.00000E+00
03-04-1996 06:56:48.550       5.09148       1.98833   0.00000E+00
03-04-1996 06:57:34.550       2.31118       1.98833   0.00000E+00
03-04-1996 06:58:20.550       5.81405       1.98833   0.00000E+00
03-04-1996 06:59:06.550       3.03375       1.98833   0.00000E+00
03-04-1996 06:59:52.550       0.25373       1.98833   0.00000E+00
03-04-1996 07:00:38.550       3.75648       1.98833   0.00000E+00
03-04-1996 07:01:24.550       0.97630       1.98833   0.00000E+00
03-04-1996 07:02:10.550       4.47905       1.98833   0.00000E+00
03-04-1996 07:02:56.550       1.69887       1.98833   0.00000E+00
03-04-1996 07:03:42.550       5.20174       1.98833   0.00000E+00
03-04-1996 07:04:28.550       2.42160       1.98833   0.00000E+00
03-04-1996 07:05:14.550       5.92431       1.98833   0.00000E+00
03-04-1996 07:06:00.550       3.14417       1.98833   0.00000E+00
03-04-1996 07:06:46.550       0.36402       1.98833   0.00000E+00
03-04-1996 07:07:32.550       3.86674       1.98833   0.00000E+00
03-04-1996 07:08:18.550       1.08659       1.98833   0.00000E+00
03-04-1996 07:09:04.550       4.58931       1.98833   0.00000E+00
03-04-1996 07:09:50.550       1.80928       1.98833   0.00000E+00
03-04-1996 07:10:36.550       5.31219       1.98833   0.00000E+00
03-04-1996 07:11:22.550       2.53189       1.98833   0.00000E+00
03-04-1996 07:12:08.550   -9999.00000   -9999.00000  -9.99900E+03
03-04-1996 07:12:54.550       3.25446       1.98833   0.00000E+00
03-04-1996 07:13:40.550       0.47428       1.98833   0.00000E+00
03-04-1996 07:14:26.550       3.97706       1.98833   0.00000E+00
03-04-1996 07:15:12.550       1.19700       1.98833   0.00000E+00
03-04-1996 07:15:58.550       4.69975       1.98833   0.00000E+00
03-04-1996 07:16:44.550       1.91957       1.98833   0.00000E+00
03-04-1996 07:17:30.550       5.42229       1.98833   0.00000E+00
03-04-1996 07:18:16.550       2.64214       1.98833   0.00000E+00
03-04-1996 07:19:02.550       6.14492       1.98833   0.00000E+00
03-04-1996 07:19:48.550       3.36487       1.98833   0.00000E+00
03-04-1996 07:20:34.550       0.58472       1.98833   0.00000E+00
03-04-1996 07:21:20.550       4.08744       1.98833   0.00000E+00
03-04-1996 07:22:06.550       1.30729       1.98833   0.00000E+00
03-04-1996 07:22:52.550       4.81001       1.98833   0.00000E+00
03-04-1996 07:23:38.550       2.02986       1.98833   0.00000E+00
03-04-1996 07:24:24.550       5.53274       1.98833   0.00000E+00
03-04-1996 07:25:10.550       2.75259       1.98833   0.00000E+00
03-04-1996 07:25:56.550       6.25531       1.98833   0.00000E+00
03-04-1996 07:26:42.550       3.47516       1.98833   0.00000E+00
03-04-1996 07:27:28.550       0.69501       1.98833   0.00000E+00
03-04-1996 07:28:14.550       4.19779       1.98833   0.00000E+00
03-04-1996 07:29:00.550       1.41774       1.98833   0.00000E+00
03-04-1996 07:29:46.550       4.92046       1.98833   0.00000E+00
03-04-1996 07:30:32.550       2.14043       1.98833   0.00000E+00
03-04-1996 07:31:18.550       5.64303       1.98833   0.00000E+00
03-04-1996 07:32:04.550       2.86288       1.98833   0.00000E+00
03-04-1996 07:32:50.550       0.08286       1.98833   0.00000E+00
03-04-1996 07:33:36.550       3.58557       1.98833   0.00000E+00
03-04-1996 07:34:22.550       0.80543       1.98833   0.00000E+00
03-04-1996 07:35:08.550       4.30814       1.98833   0.00000E+00
03-04-1996 07:35:54.550       1.52800       1.98833   0.00000E+00
03-04-1996 07:36:40.550       5.03078       1.98833   0.00000E+00
03-04-1996 07:37:26.550       2.25072       1.98833   0.00000E+00
03-04-1996 07:38:12.550       5.75344       1.98833   0.00000E+00
03-04-1996 07:38:58.550       2.97329       1.98833   0.00000E+00
03-04-1996 07:39:44.550       0.19312       1.98833   0.00000E+00
03-04-1996 07:40:30.550       3.69590       1.98833   0.00000E+00
03-04-1996 07:41:16.550       0.91584       1.98833   0.00000E+00
03-04-1996 07:42:02.550       4.41843       1.98833   0.00000E+00
03-04-1996 07:42:48.550       1.63841       1.98833   0.00000E+00
03-04-1996 07:43:34.550       5.14116       1.98833   0.00000E+00
03-04-1996 07:44:20.550       2.36114       1.98833   0.00000E+00
03-04-1996 07:45:06.550       5.86389       1.98833   0.00000E+00
03-04-1996 07:45:52.550       3.08371       1.98833   0.00000E+00
03-04-1996 07:46:38.550       0.30356       1.98833   0.00000E+00
03-04-1996 07:47:24.550       3.80643       1.98833   0.00000E+00
03-04-1996 07:48:10.550       1.02626       1.98833   0.00000E+00
03-04-1996 07:48:56.550       4.52900       1.98833   0.00000E+00
03-04-1996 07:49:42.550       1.74883       1.98833   0.00000E+00
03-04-1996 07:50:28.550       5.25157       1.98833   0.00000E+00
03-04-1996 07:51:14.550       2.47155       1.98833   0.00000E+00
03-04-1996 07:52:00.550       5.97427       1.98833   0.00000E+00
03-04-1996 07:52:46.550       3.19412       1.98833   0.00000E+00
03-04-1996 07:53:32.550       0.41398       1.98833   0.00000E+00
03-04-1996 07:54:18.550       3.91685       1.98833   0.00000E+00
03-04-1996 07:55:04.550       1.13670       1.98833   0.00000E+00
03-04-1996 07:55:50.550       4.63942       1.98833   0.00000E+00
03-04-1996 07:56:36.550       1.85927       1.98833   0.00000E+00
03-04-1996 07:57:22.550       5.36199       1.98833   0.00000E+00
03-04-1996 07:58:08.550       2.58197       1.98833   0.00000E+00
03-04-1996 07:58:54.550       6.08471       1.98833   0.00000E+00
03-04-1996 07:59:40.550       3.30454       1.98833   0.00000E+00
03-04-1996 08:00:26.550       0.52439       1.98833   0.00000E+00
03-04-1996 08:01:12.550       4.02726       1.98833   0.00000E+00
03-04-1996 08:01:58.550       1.24712       1.98833   0.00000E+00
03-04-1996 08:02:44.550       4.74983       1.98833   0.00000E+00
03-04-1996 08:03:30.550       1.96981       1.98833   0.00000E+00
03-04-1996 08:04:16.550       5.47256       1.98833   0.00000E+00
03-04-1996 08:05:02.550       2.69241       1.98833   0.00000E+00
03-04-1996 08:05:48.550       6.19513       1.98833   0.00000E+00
03-04-1996 08:06:34.550       3.41511       1.98833   0.00000E+00
03-04-1996 08:07:20.550       0.63480       1.98833   0.00000E+00
03-04-1996 08:08:06.550       4.13768       1.98833   0.00000E+00
03-04-1996 08:08:52.550       1.35753       1.98833   0.00000E+00
03-04-1996 08:09:38.550       4.86025       1.98833   0.00000E+00
03-04-1996 08:10:24.550       2.08026       1.98833   0.00000E+00
03-04-1996 08:11:10.550       5.58297       1.98833   0.00000E+00
03-04-1996 08:11:56.550       2.80283       1.98833   0.00000E+00
03-04-1996 08:12:42.550       0.02280       1.98833   0.00000E+00
03-04-1996 08:13:28.550       3.52552       1.98833   0.00000E+00
03-04-1996 08:14:14.550       0.74537       1.98833   0.00000E+00
03-04-1996 08:15:00.550       4.24809       1.98833   0.00000E+00
03-04-1996 08:15:46.550       1.46810       1.98833   0.00000E+00
03-04-1996 08:16:32.550       4.97082       1.98833   0.00000E+00
03-04-1996 08:17:18.550       2.19067       1.98833   0.00000E+00
03-04-1996 08:18:04.550       5.69345       1.98833   0.00000E+00
03-04-1996 08:18:50.550       2.91340       1.98833   0.00000E+00
03-04-1996 08:19:36.550       0.13322       1.98833   0.00000E+00
03-04-1996 08:20:22.550       3.63597       1.98833   0.00000E+00
03-04-1996 08:21:08.550       0.85585       1.98833   0.00000E+00
03-04-1996 08:21:54.550       4.35869       1.98833   0.00000E+00
03-04-1996 08:22:40.550       1.57854       1.98833   0.00000E+00
03-04-1996 08:23:26.550       5.08126       1.98833   0.00000E+00
03-04-1996 08:24:12.550       2.30124       1.98833   0.00000E+00
03-04-1996 08:24:58.550       5.80399       1.98833   0.00000E+00
03-04-1996 08:25:44.550       3.02381       1.98833   0.00000E+00
03-04-1996 08:26:30.550       0.24369       1.98833   0.00000E+00
03-04-1996 08:27:16.550       3.74654       1.98833   0.00000E+00
03-04-1996 08:28:02.550       0.96639       1.98833   0.00000E+00
03-04-1996 08:28:48.550       4.46911       1.98833   0.00000E+00
03-04-1996 08:29:34.550       1.68911       1.98833   0.00000E+00
03-04-1996 08:30:20.550       5.19183       1.98833   0.00000E+00
03-04-1996 08:31:06.550       2.41168       1.98833   0.00000E+00
03-04-1996 08:31:52.550       5.91453       1.98833   0.00000E+00
03-04-1996 08:32:38.550       3.13438       1.98833   0.00000E+00
03-04-1996 08:33:24.550       0.35423       1.98833   0.00000E+00
03-04-1996 08:34:10.550       3.85701       1.98833   0.00000E+00
03-04-1996 08:34:56.550       1.07696       1.98833   0.00000E+00
03-04-1996 08:35:42.550       4.57968       1.98833   0.00000E+00
03-04-1996 08:36:28.550       1.79953       1.98833   0.00000E+00
03-04-1996 08:37:14.550       5.30240       1.98833   0.00000E+00
03-04-1996 08:38:00.550       2.52213       1.98833   0.00000E+00
03-04-1996 08:38:46.550       6.02497       1.98833   0.00000E+00
03-04-1996 08:39:32.550       3.24486       1.98833   0.00000E+00
03-04-1996 08:40:18.550       0.46480       1.98833   0.00000E+00
03-04-1996 08:41:04.550       3.96755       1.98833   0.00000E+00
03-04-1996 08:41:50.550       1.18753       1.98833   0.00000E+00
03-04-1996 08:42:36.550       4.69040       1.98833   0.00000E+00
03-04-1996 08:43:22.550       1.91010       1.98833   0.00000E+00
03-04-1996 08:44:08.550       5.41282       1.98833   0.00000E+00
03-04-1996 08:44:54.550       2.63282       1.98833   0.00000E+00
03-04-1996 08:45:40.550       6.13554       1.98833   0.00000E+00
03-04-1996 08:46:26.550       3.35539       1.98833   0.00000E+00
03-04-1996 08:47:12.550       0.57537       1.98833   0.00000E+00
03-04-1996 08:47:58.550       4.07809       1.98833   0.00000E+00
03-04-1996 08:48:44.550       1.29794       1.98833   0.00000E+00
03-04-1996 08:49:30.550       4.80081       1.98833   0.00000E+00
03-04-1996 08:50:16.550       2.02067       1.98833   0.00000E+00
