   Notable events in the life of the Wind 3D Plasma Experiment

!  1995-06-02/16:33:34  12   EESAX change: map1                  da43 0101
!  1995-06-02/16:33:34  12   EESAX change: map2                  d9e3 0101
!  1995-06-02/16:33:34  12   EESAX change: map3                  d8ac 0101
!  1995-06-02/16:33:34  12   EESAX change: eres                  ff 01
!  1995-06-02/16:33:34  12   EESAX change: tmode a0              00 01
!  1995-06-02/16:33:34  12   EESAX change: tmode a1              00 01
!  1995-06-02/16:33:34  12   EESAX change: tmode a2              54 01
!  1995-06-02/16:33:34  12   EESAX change: tmode a3              54 01
!  1995-06-02/16:33:34  12   EESAX change: tmode a4              30 3d
!  1995-06-02/16:33:34  12   EESAX change: tmode a5              30 01
!  1995-06-02/16:33:34  12   EESAX change: mscformat             30 01
!  1995-06-02/16:33:34  12   EESAX change: bsize                 20 02
!  1995-06-02/16:33:34  12   EESAX change: shft                  8c 01
!  1995-06-02/16:33:34  12   EESAX change: mask                  1f 00
!  1995-06-02/16:33:34  12   EESAX change: bph_offset            0000 0105
!  1995-06-02/16:33:34  12   EESAX change: bth_offset            5a 01
!  1995-06-02/16:33:34  12   EESAX change: bth_mult              a4 02
!  1995-06-02/16:33:34  12   EESAX change: moment_a0             a4 02
!  1995-06-02/16:33:34  12   EESAX change: moment_a1             a4 02
!  1995-06-02/16:33:34  12   EESAX change: eesah_a2              a4 02
!  1995-06-02/16:33:34  12   EESAX change: eesah_a3              a4 02
!  1995-06-02/16:33:34  12   EESAX change: esacut_a4             a4 02
!  1995-06-02/16:33:34  12   EESAX change: esacut_a5             a4 02
!  1995-06-02/16:33:34  12   EESAX change: corr_a6               a4 02
!  1995-06-02/16:33:34  12   EESAX change: P1_map                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 0                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 1                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 2                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 3                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 4                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 5                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 6                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 7                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 8                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 9                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 10                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 11                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 12                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 13                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 14                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 15                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 16                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 17                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 18                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 19                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 20                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 21                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 22                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 23                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 24                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 25                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 26                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 27                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 28                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 29                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 30                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 31                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: P2_map                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 0                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 1                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 2                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 3                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 4                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 5                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 6                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 7                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 8                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 9                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 10                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 11                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 12                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 13                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 14                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 15                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 16                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 17                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 18                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 19                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 20                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 21                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 22                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 23                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 24                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 25                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 26                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 27                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 28                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 29                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 30                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 31                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: M1_map                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 0                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 1                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 2                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 3                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 4                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 5                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 6                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 7                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 8                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 9                  a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 10                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 11                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 12                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 13                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 14                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 15                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 16                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 17                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 18                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 19                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 20                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 21                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 22                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 23                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 24                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 25                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 26                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 27                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 28                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 29                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 30                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Sp 31                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: P1 buffer             a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 0                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 1                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 2                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 3                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 4                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 5                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 6                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 7                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 8                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 9                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 10                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 11                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 12                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 13                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 14                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 15                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 16                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 17                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 18                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 19                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 20                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 21                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 22                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 23                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 24                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 25                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 26                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 27                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 28                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 29                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 30                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 31                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 32                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 33                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 34                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 35                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 36                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 37                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 38                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 39                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 40                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 41                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 42                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 43                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 44                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 45                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 46                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 47                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 48                a4 02
!  1995-06-02/16:33:34  12   EESAX change: P2 buffer             a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 0                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 1                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 2                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 3                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 4                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 5                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 6                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 7                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 8                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 9                 a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 10                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 11                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 12                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 13                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 14                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 15                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 16                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 17                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 18                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 19                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 20                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 21                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 22                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 23                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 24                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 25                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 26                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 27                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 28                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 29                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 30                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 31                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 32                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 33                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 34                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 35                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 36                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 37                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 38                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 39                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 40                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 41                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 42                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 43                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 44                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 45                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 46                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 47                a4 02
!  1995-06-02/16:33:34  12   EESAX change: Bin 48                a4 02

!  1995-06-03/14:38:10  12   EESAX change: p_blank               c1 01
!  1995-06-03/14:38:10  12   EESAX change: low_blank             0a 04
!  1995-06-03/14:38:10  12   EESAX change: high_blank            12 02
!  1995-06-03/14:38:10  12   EESAX change: acos1                 28 00
!  1995-06-03/14:38:10  12   EESAX change: acos2                 60 00
!  1995-06-03/14:38:10  12   EESAX change: map0                  0101 d8ac
!  1995-06-03/14:38:10  12   EESAX change: map1                  0101 da43
!  1995-06-03/14:38:10  12   EESAX change: map2                  0101 d9e3
!  1995-06-03/14:38:10  12   EESAX change: map3                  0101 d8ac
!  1995-06-03/14:38:10  12   EESAX change: eres                  01 ff
!  1995-06-03/14:38:10  12   EESAX change: tmode a0              01 00
!  1995-06-03/14:38:10  12   EESAX change: tmode a1              01 00
!  1995-06-03/14:38:10  12   EESAX change: tmode a2              01 54
!  1995-06-03/14:38:10  12   EESAX change: tmode a3              01 54
!  1995-06-03/14:38:10  12   EESAX change: tmode a4              3d 30
!  1995-06-03/14:38:10  12   EESAX change: tmode a5              01 30
!  1995-06-03/14:38:10  12   EESAX change: mscformat             01 30
!  1995-06-03/14:38:10  12   EESAX change: bsize                 02 20
!  1995-06-03/14:38:10  12   EESAX change: shft                  01 8c
!  1995-06-03/14:38:10  12   EESAX change: mask                  00 1f
!  1995-06-03/14:38:10  12   EESAX change: bph_offset            0105 0000
!  1995-06-03/14:38:10  12   EESAX change: bth_offset            01 5a
!  1995-06-03/14:38:10  12   EESAX change: bth_mult              02 a4

!  1995-06-02/09:52:52  12   EESAX change: p_blank               01 05
!  1995-06-02/09:52:52  12   EESAX change: low_blank             04 7c
!  1995-06-02/09:52:52  12   EESAX change: high_blank            02 03
!  1995-06-02/09:52:52  12   EESAX change: map0                  d8ac 0101
!  1995-06-02/09:52:52  12   EESAX change: map1                  da43 0000
!  1995-06-02/09:52:52  12   EESAX change: map2                  d9e3 0100
!  1995-06-02/09:52:52  12   EESAX change: map3                  d8ac 0e00
!  1995-06-02/09:52:52  12   EESAX change: eres                  ff 03
!  1995-06-02/09:52:52  12   EESAX change: tmode a0              00 01
!  1995-06-02/09:52:52  12   EESAX change: tmode a1              00 2d
!  1995-06-02/09:52:52  12   EESAX change: tmode a2              54 01
!  1995-06-02/09:52:52  12   EESAX change: tmode a3              54 01
!  1995-06-02/09:52:52  12   EESAX change: tmode a4              30 01
!  1995-06-02/09:52:52  12   EESAX change: tmode a5              30 01
!  1995-06-02/09:52:52  12   EESAX change: mscformat             30 01
!  1995-06-02/09:52:52  12   EESAX change: bsize                 20 01
!  1995-06-02/09:52:52  12   EESAX change: shft                  8c 01
!  1995-06-02/09:52:52  12   EESAX change: mask                  1f 01
!  1995-06-02/09:52:52  12   EESAX change: bph_offset            0000 4e35
!  1995-06-02/09:52:52  12   EESAX change: bth_offset            5a cb
!  1995-06-02/09:52:52  12   EESAX change: bth_mult              a4 01
!  1995-06-02/09:52:52  12   EESAX change: moment_a0             a4 01
!  1995-06-02/09:52:52  12   EESAX change: moment_a1             a4 01
!  1995-06-02/09:52:52  12   EESAX change: eesah_a2              a4 01
!  1995-06-02/09:52:52  12   EESAX change: eesah_a3              a4 01
!  1995-06-02/09:52:52  12   EESAX change: esacut_a4             a4 01
!  1995-06-02/09:52:52  12   EESAX change: esacut_a5             a4 01
!  1995-06-02/09:52:52  12   EESAX change: corr_a6               a4 01
!  1995-06-02/09:52:52  12   EESAX change: P1_map                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 0                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 1                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 2                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 3                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 4                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 5                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 6                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 7                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 8                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 9                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 10                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 11                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 12                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 13                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 14                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 15                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 16                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 17                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 18                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 19                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 20                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 21                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 22                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 23                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 24                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 25                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 26                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 27                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 28                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 29                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 30                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 31                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: P2_map                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 0                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 1                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 2                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 3                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 4                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 5                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 6                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 7                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 8                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 9                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 10                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 11                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 12                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 13                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 14                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 15                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 16                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 17                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 18                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 19                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 20                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 21                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 22                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 23                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 24                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 25                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 26                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 27                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 28                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 29                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 30                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 31                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: M1_map                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 0                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 1                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 2                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 3                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 4                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 5                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 6                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 7                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 8                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 9                  a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 10                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 11                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 12                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 13                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 14                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 15                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 16                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 17                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 18                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 19                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 20                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 21                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 22                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 23                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 24                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 25                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 26                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 27                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 28                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 29                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 30                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Sp 31                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: P1 buffer             a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 0                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 1                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 2                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 3                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 4                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 5                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 6                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 7                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 8                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 9                 a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 10                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 11                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 12                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 13                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 14                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 15                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 16                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 17                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 18                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 19                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 20                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 21                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 22                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 23                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 24                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 25                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 26                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 27                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 28                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 29                a4 01
!  1995-06-02/09:52:52  12   EESAX change: Bin 30                a4 01
